FLAG_INCONSISTENCIA_VIG,CODCLI,VIG,VIG_ESPERADO_DA,ESTADOACADEMICO_DA,SITUACION_DA,DA_ESTADOACADEMICO,DA_SITUACION,ANIO_ING_ACT,SEM_ING_ACT
INCONSISTENTE,20231TPAREOL059,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL068,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE023,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE028,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE035,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL026,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL011,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL012,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL015,1,0,,,,,2026,1
INCONSISTENTE,20202TPAREOL005,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL020,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL023,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL028,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL029,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL011,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL042,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL014,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL032,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL035,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL040,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL043,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL048,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL053,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL021,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL029,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL033,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL040,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL008,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL011,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL011,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL011,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL023,1,0,,,,,2026,1
INCONSISTENTE,20231TCSREOL056,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE011,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL011,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL009,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL010,1,0,,,,,2026,1
INCONSISTENTE,20191TPCREOL004,1,0,,,,,2026,1
INCONSISTENTE,20231TCSREOL011,1,0,,,,,2026,1
INCONSISTENTE,20181TTMRE034,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL034,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL022,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL031,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL086,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL096,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL097,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL005,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL019,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL006,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL007,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL011,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL015,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL096,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL110,1,0,,,,,2026,1
INCONSISTENTE,20221TPARE023,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL097,1,0,,,,,2026,1
INCONSISTENTE,20232TCSREOL010,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL118,1,0,,,,,2026,1
INCONSISTENTE,20191ASRE008,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL022,1,0,,,,,2026,1
INCONSISTENTE,20251IADM096,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL052,1,0,,,,,2026,1
INCONSISTENTE,20252IADM007,1,0,,,,,2026,1
INCONSISTENTE,20211TPARE026,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE014,1,0,,,,,2026,1
INCONSISTENTE,20211TPARE038,1,0,,,,,2026,1
INCONSISTENTE,20191TTMREOL023,1,0,,,,,2026,1
INCONSISTENTE,20201TCSRE010,1,0,,,,,2026,1
INCONSISTENTE,20201TCSRE023,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL063,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL064,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL068,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL069,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL116,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL116,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL117,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL023,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL034,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL039,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL048,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL053,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL058,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL075,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL083,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL088,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL054,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL058,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL058,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL059,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL060,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL062,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL096,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL097,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL006,1,0,,,,,2026,1
INCONSISTENTE,20222TCSREOL007,1,0,,,,,2026,1
INCONSISTENTE,20222TCSREOL008,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL004,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL009,1,0,,,,,2026,1
INCONSISTENTE,20221IECSRE012,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL068,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL074,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL079,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL087,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL119,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL128,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL054,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL059,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL014,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL014,1,0,,,,,2026,1
INCONSISTENTE,20191ASRE003,1,0,,,,,2026,1
INCONSISTENTE,20191ASRE020,1,0,,,,,2026,1
INCONSISTENTE,20191ASRE032,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL022,1,0,,,,,2026,1
INCONSISTENTE,20231TCSREOL032,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL092,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL036,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL040,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL028,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL072,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL084,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL089,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL001,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL024,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL012,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL064,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL066,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL005,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL017,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL026,1,0,,,,,2026,1
INCONSISTENTE,20202TPAREOL002,1,0,,,,,2026,1
INCONSISTENTE,20191ASREOL008,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL023,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL111,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL113,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL118,1,0,,,,,2026,1
INCONSISTENTE,20221TPARE014,1,0,,,,,2026,1
INCONSISTENTE,20221TPARE019,1,0,,,,,2026,1
INCONSISTENTE,20221TPARE029,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL007,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL015,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL053,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL054,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL059,1,0,,,,,2026,1
INCONSISTENTE,20232TCSREOL014,1,0,,,,,2026,1
INCONSISTENTE,20232TCSREOL004,1,0,,,,,2026,1
INCONSISTENTE,20231TCSREOL030,1,0,,,,,2026,1
INCONSISTENTE,20231TCSREOL031,1,0,,,,,2026,1
INCONSISTENTE,20231TCSREOL035,1,0,,,,,2026,1
INCONSISTENTE,20231TCSREOL044,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL123,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL039,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL045,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL050,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL053,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL003,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL006,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL003,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL008,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL015,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL037,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL036,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL070,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE024,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE029,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE036,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL038,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL016,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL012,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL019,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL025,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL037,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL041,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL046,1,0,,,,,2026,1
INCONSISTENTE,20212TCSREOL013,1,0,,,,,2026,1
INCONSISTENTE,20212TCSREOL017,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL012,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL017,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL019,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL020,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL021,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL025,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL070,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL072,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL005,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL019,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL007,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL013,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL014,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL016,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL018,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL019,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL022,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL027,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL033,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL036,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL038,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL039,1,0,,,,,2026,1
INCONSISTENTE,20232TPAREOL031,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL041,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL041,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL042,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL050,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL057,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL057,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL061,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL064,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL069,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL095,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL016,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL022,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL005,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL013,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL014,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL018,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL019,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE052,1,0,,,,,2026,1
INCONSISTENTE,20211TPARE024,1,0,,,,,2026,1
INCONSISTENTE,20211TPARE029,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL018,1,0,,,,,2026,1
INCONSISTENTE,20201TPAREOL021,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL109,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL116,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL117,1,0,,,,,2026,1
INCONSISTENTE,20232TPAREOL001,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL005,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL028,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL029,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL032,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL033,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL071,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL080,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL015,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL016,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL014,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL016,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL029,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE007,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE007,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE020,1,0,,,,,2026,1
INCONSISTENTE,20202IETMREOL003,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL004,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL009,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL042,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL050,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL061,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL073,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL074,1,0,,,,,2026,1
INCONSISTENTE,20221TPARE006,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL079,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL121,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL099,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL001,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL022,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL036,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL041,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL051,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL052,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL073,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL078,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL003,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL004,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL005,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL022,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL032,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL058,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL059,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL004,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL009,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL013,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL020,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL020,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL065,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL007,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL002,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL006,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL009,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL025,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE002,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL047,1,0,,,,,2026,1
INCONSISTENTE,20191TPCREOL006,1,0,,,,,2026,1
INCONSISTENTE,20141TTMRE009,1,0,,,,,2026,1
INCONSISTENTE,20171TTMRE089,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL001,1,0,,,,,2026,1
INCONSISTENTE,20221TCSREOL006,1,0,,,,,2026,1
INCONSISTENTE,20222TCSREOL002,1,0,,,,,2026,1
INCONSISTENTE,20211TCSREOL032,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL024,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL024,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL027,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL029,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL031,1,0,,,,,2026,1
INCONSISTENTE,20202TCSREOL006,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL008,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL012,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL014,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL067,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL015,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL016,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL038,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL046,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL050,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL051,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL035,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL021,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL037,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL010,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL023,1,0,,,,,2026,1
INCONSISTENTE,20191TTMRE035,1,0,,,,,2026,1
INCONSISTENTE,20191TTMRE057,1,0,,,,,2026,1
INCONSISTENTE,20201TTMRE020,1,0,,,,,2026,1
INCONSISTENTE,20201TTMRE026,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE011,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE007,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE010,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL015,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL045,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL065,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL027,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL032,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL036,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL053,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL070,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE015,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE025,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE030,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL044,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL034,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL035,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL040,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL041,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL060,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL008,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL010,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL091,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL092,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL006,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL008,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL001,1,0,,,,,2026,1
INCONSISTENTE,20222TTMREOL010,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL027,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL033,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL038,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL039,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL057,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL064,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL034,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL050,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL014,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL025,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL003,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL025,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL028,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL021,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL025,1,0,,,,,2026,1
INCONSISTENTE,20201TCSREOL026,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL005,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL088,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL094,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL057,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL045,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL064,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL014,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL058,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL004,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL013,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL014,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL018,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL032,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL027,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL033,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL038,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL039,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL057,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL057,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL080,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL123,1,0,,,,,2026,1
INCONSISTENTE,20232TPAREOL012,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE020,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE036,1,0,,,,,2026,1
INCONSISTENTE,20221TTMRE004,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL015,1,0,,,,,2026,1
INCONSISTENTE,20212TPAREOL022,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL009,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL010,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL033,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL036,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL064,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL068,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL069,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL071,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL130,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL130,1,0,,,,,2026,1
INCONSISTENTE,20202TCSREOL004,1,0,,,,,2026,1
INCONSISTENTE,20202TCSREOL004,1,0,,,,,2026,1
INCONSISTENTE,20202TCSREOL009,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE044,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE049,1,0,,,,,2026,1
INCONSISTENTE,20201TPARE023,1,0,,,,,2026,1
INCONSISTENTE,20191TTMREOL005,1,0,,,,,2026,1
INCONSISTENTE,20191TTMREOL008,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE003,1,0,,,,,2026,1
INCONSISTENTE,20221TTMRE005,1,0,,,,,2026,1
INCONSISTENTE,20191TTMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20191TTMREOL021,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE007,1,0,,,,,2026,1
INCONSISTENTE,20202TPAREOL007,1,0,,,,,2026,1
INCONSISTENTE,20202TPAREOL007,1,0,,,,,2026,1
INCONSISTENTE,20221TPAREOL047,1,0,,,,,2026,1
INCONSISTENTE,20222TPAREOL020,1,0,,,,,2026,1
INCONSISTENTE,20231TPAREOL028,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL010,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL013,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL046,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL047,1,0,,,,,2026,1
INCONSISTENTE,20211TPAREOL066,1,0,,,,,2026,1
