fila_excel_aproximada,columna,columna_normalizada,valor_completo,patron_detectado,tipo_columna,severidad_preliminar,clasificacion_marca,CODIGO_UNICO
53,RECONOCIMIENTOS_APREN_PREVIOS,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,EXPERIENCIA_LABORAL,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,OTROS_REQUISITOS,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,MAIL_DIFUSION_CARRERA,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,FORMATO_VALOR,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,VALOR_MATRICULA_ANUAL,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,COSTO_TITULACION,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,VALOR_CERTIFICADO_DIPLOMA,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,ARANCEL_ANUAL,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J2V1
53,VIGENCIA_CARRERA,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J2V1
53,CNED_ESTADO_AUDITORIA,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C6J2V1
53,CNED_ALERTAS,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C6J2V1
53,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C6J2V1
54,Área del Conocimiento,AREA_DEL_CONOCIMIENTO,REVISAR_AREA_CONOCIMIENTO_10,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,Sub Área,SUB_AREA,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,Carrera Genérica,CARRERA_GENERICA,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,Grado Académico que otorga el programa,GRADO_ACADEMICO_QUE_OTORGA_EL_PROGRAMA,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,Dependencia,DEPENDENCIA,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,Régimen,REGIMEN,REVISAR_REGIMEN_CODIGO_1,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,Ingreso Directo,INGRESO_DIRECTO,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_1,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,Observaciones,OBSERVACIONES,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica; Revisión por alternativa estructural no exacta: I162S2C6J4V2.,REVISION,DESCONOCIDA,MEDIA,OBSERVACION_INSTITUCIONAL,I162S2C6J4V1
54,ANIO_INICIO,ANIO_INICIO,REVISAR_ANIO_INICIO_SIN_FUENTE,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,REGIMEN,REGIMEN,REVISAR_REGIMEN_SIN_FUENTE,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,DURACION_REGIMEN,DURACION_REGIMEN,REVISAR_DURACION_REGIMEN_SIN_FUENTE,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,NOMBRE_TITULO,NOMBRE_TITULO,REVISAR_NOMBRE_TITULO_SIN_FUENTE_CONFIABLE,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,ACREDITACION,ACREDITACION,REVISAR_ACREDITACION_SIN_FUENTE,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,REQUISITO_INGRESO,REQUISITO_INGRESO,REVISAR_REQUISITO_INGRESO_SIN_FUENTE,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,SEMESTRES_RECONOCIDOS,SEMESTRES_RECONOCIDOS,REVISAR_SEMESTRES_RECONOCIDOS_SIN_FUENTE,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,AREA_ACTUAL,AREA_ACTUAL,REVISAR_AREA_ACTUAL_SIN_FUENTE,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,AREA_ADMIN_DERECHO,AREA_ADMIN_DERECHO,REVISAR_AREA_ADMIN_DERECHO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_AGRI_SILVI_PESCA_VET,AREA_AGRI_SILVI_PESCA_VET,REVISAR_AREA_AGRI_SILVI_PESCA_VET_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_ARTES_HUMANIDADES,AREA_ARTES_HUMANIDADES,REVISAR_AREA_ARTES_HUMANIDADES_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_CIENCIAS_NAT_MAT_ESTAD,AREA_CIENCIAS_NAT_MAT_ESTAD,REVISAR_AREA_CIENCIAS_NAT_MAT_ESTAD_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_CS_SOCIAL_PERIODISMO_INFO,AREA_CS_SOCIAL_PERIODISMO_INFO,REVISAR_AREA_CS_SOCIAL_PERIODISMO_INFO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_EDUCACION,AREA_EDUCACION,REVISAR_AREA_EDUCACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_INGE_INDUSTRIA_CONSTRUC,AREA_INGE_INDUSTRIA_CONSTRUC,REVISAR_AREA_INGE_INDUSTRIA_CONSTRUC_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_SALUD_BIENESTAR,AREA_SALUD_BIENESTAR,REVISAR_AREA_SALUD_BIENESTAR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_SERVICIOS,AREA_SERVICIOS,REVISAR_AREA_SERVICIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,AREA_TECNO_INFO_COMUNICA,AREA_TECNO_INFO_COMUNICA,REVISAR_AREA_TECNO_INFO_COMUNICA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,VACANTES_PRIMER_SEMESTRE,VACANTES_PRIMER_SEMESTRE,REVISAR_VACANTES_PRIMER_SEMESTRE_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,VACANTES_SEGUNDO_SEMESTRE,VACANTES_SEGUNDO_SEMESTRE,REVISAR_VACANTES_SEGUNDO_SEMESTRE_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,FECHA_ADMISION_INICIAL,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,MALLA_CURRICULAR,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,PERFIL_EGRESO,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,TEXTO_REQUISITO_INGRESO,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,LICENCIA_ENS_MEDIA,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,NOTAS_ENS_MEDIA,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,PROMEDIO_MIN_ENS_MEDIA,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,RECONOCIMIENTOS_APREN_PREVIOS,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,EXPERIENCIA_LABORAL,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,OTROS_REQUISITOS,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,MAIL_DIFUSION_CARRERA,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,FORMATO_VALOR,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,VALOR_MATRICULA_ANUAL,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,COSTO_TITULACION,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,VALOR_CERTIFICADO_DIPLOMA,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,ARANCEL_ANUAL,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C6J4V1
54,VIGENCIA_CARRERA,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C6J4V1
54,CNED_ESTADO_AUDITORIA,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C6J4V1
54,CNED_ALERTAS,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C6J4V1
54,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C6J4V1
55,Área del Conocimiento,AREA_DEL_CONOCIMIENTO,REVISAR_AREA_CODIGO_7,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,Sub Área,SUB_AREA,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,Carrera Genérica,CARRERA_GENERICA,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,Grado Académico que otorga el programa,GRADO_ACADEMICO_QUE_OTORGA_EL_PROGRAMA,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,Dependencia,DEPENDENCIA,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,Régimen,REGIMEN,REVISAR_REGIMEN_CODIGO_1,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C70J4V1
55,Ingreso Directo,INGRESO_DIRECTO,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,Otro Tipo de Ingreso,OTRO_TIPO_DE_INGRESO,REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,Ingreso otro,INGRESO_OTRO,REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,Observaciones,OBSERVACIONES,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,REVISION,DESCONOCIDA,MEDIA,OBSERVACION_INSTITUCIONAL,I162S2C70J4V1
55,FECHA_ADMISION_INICIAL,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,MALLA_CURRICULAR,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,PERFIL_EGRESO,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,TEXTO_REQUISITO_INGRESO,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,LICENCIA_ENS_MEDIA,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,NOTAS_ENS_MEDIA,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,PROMEDIO_MIN_ENS_MEDIA,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,RECONOCIMIENTOS_APREN_PREVIOS,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,EXPERIENCIA_LABORAL,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,OTROS_REQUISITOS,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,MAIL_DIFUSION_CARRERA,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,FORMATO_VALOR,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,VALOR_MATRICULA_ANUAL,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,COSTO_TITULACION,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,VALOR_CERTIFICADO_DIPLOMA,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,ARANCEL_ANUAL,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C70J4V1
55,VIGENCIA_CARRERA,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C70J4V1
55,CNED_ESTADO_AUDITORIA,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C70J4V1
55,CNED_ALERTAS,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C70J4V1
55,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C70J4V1
56,Área del Conocimiento,AREA_DEL_CONOCIMIENTO,REVISAR_AREA_CODIGO_10,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,Sub Área,SUB_AREA,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,Carrera Genérica,CARRERA_GENERICA,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,Grado Académico que otorga el programa,GRADO_ACADEMICO_QUE_OTORGA_EL_PROGRAMA,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,Dependencia,DEPENDENCIA,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,Régimen,REGIMEN,REVISAR_REGIMEN_CODIGO_1,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C71J4V1
56,Ingreso Directo,INGRESO_DIRECTO,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,Otro Tipo de Ingreso,OTRO_TIPO_DE_INGRESO,REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,Ingreso otro,INGRESO_OTRO,REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,Observaciones,OBSERVACIONES,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,REVISION,DESCONOCIDA,MEDIA,OBSERVACION_INSTITUCIONAL,I162S2C71J4V1
56,FECHA_ADMISION_INICIAL,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,MALLA_CURRICULAR,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,PERFIL_EGRESO,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,TEXTO_REQUISITO_INGRESO,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,LICENCIA_ENS_MEDIA,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,NOTAS_ENS_MEDIA,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,PROMEDIO_MIN_ENS_MEDIA,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,RECONOCIMIENTOS_APREN_PREVIOS,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,EXPERIENCIA_LABORAL,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,OTROS_REQUISITOS,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,MAIL_DIFUSION_CARRERA,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,FORMATO_VALOR,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,VALOR_MATRICULA_ANUAL,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,COSTO_TITULACION,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,VALOR_CERTIFICADO_DIPLOMA,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,ARANCEL_ANUAL,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C71J4V1
56,VIGENCIA_CARRERA,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C71J4V1
56,CNED_ESTADO_AUDITORIA,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C71J4V1
56,CNED_ALERTAS,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C71J4V1
56,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C71J4V1
