Sede	Tipo de Carrera	Nombre	Mención o Especialidad	Año de inicio de Actividades	Campus	Horario	Estado	Tipo Programa	Detalle del Tipo de Programa (especiales)	Modalidad del Programa	Área del Conocimiento	Sub Área	Carrera Genérica	Título que otorga el programa	Grado Académico que otorga el programa	Dependencia	Régimen	Duración del programa en Semestres	Ingreso Directo	Ingreso desde un plan Común	Ingreso desde Bachillerato	Otro Tipo de Ingreso	Ingreso otro	Observaciones	FECHA_ADMISION_INICIAL	MALLA_CURRICULAR	PERFIL_EGRESO	TEXTO_REQUISITO_INGRESO	LICENCIA_ENS_MEDIA	NOTAS_ENS_MEDIA	PROMEDIO_MIN_ENS_MEDIA	RECONOCIMIENTOS_APREN_PREVIOS	EXPERIENCIA_LABORAL	OTROS_REQUISITOS	MAIL_DIFUSION_CARRERA	FORMATO_VALOR	VALOR_MATRICULA_ANUAL	COSTO_TITULACION	VALOR_CERTIFICADO_DIPLOMA	ARANCEL_ANUAL	VIGENCIA_CARRERA
Santiago	Profesional	INGENIERIA EN ADMINISTRACION DE EMPRESAS	No aplica	2024	República	Otro	Programa o Carrera Nueva(o)	Programa Especial	REVISAR_DETALLE_PROGRAMA_ESPECIAL	No presencial	REVISAR_AREA_CODIGO_1	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	INGENIERO EN ADMINISTRACION DE EMPRESAS	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	4	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Profesional	INGENIERIA EN LOGISTICA	No aplica	2024	República	Otro	Programa o Carrera Nueva(o)	Programa Especial	REVISAR_DETALLE_PROGRAMA_ESPECIAL	No presencial	REVISAR_AREA_CODIGO_1	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	INGENIERO EN LOGISTICA	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	4	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Profesional	ADMINISTRACION PUBLICA	No aplica	2025	República	Otro	Programa o Carrera Nueva(o)	Programa Especial	REVISAR_DETALLE_PROGRAMA_ESPECIAL	No presencial	REVISAR_AREA_CODIGO_1	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	ADMINISTRADOR PUBLICO	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	4	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Profesional	AUDITORIA	No aplica	2025	República	Otro	Programa o Carrera Nueva(o)	Programa Especial	REVISAR_DETALLE_PROGRAMA_ESPECIAL	No presencial	REVISAR_AREA_CODIGO_1	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	CONTADOR AUDITOR	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	4	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Profesional	INGENIERIA INDUSTRIAL	No aplica	2026	República	Otro	Programa o Carrera Nueva(o)	Programa Regular	No aplica	No presencial	REVISAR_AREA_CODIGO_7	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	INGENIERO INDUSTRIAL	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_2	8	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_1	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	NO_APLICA_SIN_EVIDENCIA_OTRO_INGRESO	NO APLICA	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Profesional	INGENIERIA EN CIENCIA DE DATOS	No aplica	2025	República	Otro	Programa o Carrera Nueva(o)	Programa Especial	REVISAR_DETALLE_PROGRAMA_ESPECIAL	No presencial	REVISAR_AREA_CODIGO_4	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	INGENIERO EN CIENCIA DE DATOS	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	4	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_4	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Profesional	NATUROPATIA	No aplica	2025	República	Vespertino	Programa o Carrera Nueva(o)	Programa Especial	REVISAR_DETALLE_PROGRAMA_ESPECIAL	Presencial	REVISAR_AREA_CODIGO_8	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	NATUROPATA	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	4	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_5	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_5	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Profesional	NATUROPATIA	No aplica	2026	República	Vespertino	Programa o Carrera Nueva(o)	Programa Regular	No aplica	Presencial	REVISAR_AREA_CODIGO_8	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	NATUROPATA	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_2	8	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_1	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	NO_APLICA_SIN_EVIDENCIA_OTRO_INGRESO	NO APLICA	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Diplomado	DIPLOMADO EN INTELIGENCIA ARTIFICIAL	No aplica	2025	República	Otro	Programa o Carrera Nueva(o)	Programa Regular	No aplica	No presencial	REVISAR_AREA_CODIGO_10	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	DIPLOMADO EN INTELIGENCIA ARTIFICIAL	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	1	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Diplomado	DIPLOMADO EN GOBERNANZA DE DATOS	No aplica	2025	República	Otro	Programa o Carrera Nueva(o)	Programa Regular	No aplica	No presencial	REVISAR_AREA_CODIGO_4	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	DIPLOMADO EN GOBERNANZA DE DATOS	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	1	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
Santiago	Diplomado	DIPLOMADO EN SUPPLY CHAIN MANAGEMENT Y MINERIA DE REQUERIMIENTOS	No aplica	2025	República	Otro	Programa o Carrera Nueva(o)	Programa Regular	No aplica	No presencial	REVISAR_AREA_CODIGO_1	REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA	REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA	DIPLOMADO EN SUPPLY CHAIN MANAGEMENT Y MINERIA DE REQUERIMIENTOS	REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA	REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA	REVISAR_REGIMEN_CODIGO_1	1	REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2	NO_APLICA_SIN_EVIDENCIA_PLAN_COMUN	NO_APLICA_SIN_EVIDENCIA_BACHILLERATO	REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2	REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE	Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.	REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE	REVISAR_MALLA_CURRICULAR_SIN_FUENTE	REVISAR_PERFIL_EGRESO_SIN_FUENTE	REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE	REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE	REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE	REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE	REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE	REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE	REVISAR_OTROS_REQUISITOS_SIN_FUENTE	REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE	REVISAR_FORMATO_VALOR_SIN_FUENTE	REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE	REVISAR_COSTO_TITULACION_SIN_FUENTE	REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE	REVISAR_ARANCEL_ANUAL_SIN_FUENTE	REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA
